session_id,layout_id,layout_repeat,layout,seed,seat,agent,model_id,strategy_id,strategy_label,prompt_sha256,factorial_block_id,profit,ruin,win_rate,total_hands,hands_survived,session_completed,early_exit_rate,showdown_frequency
13,13,0,qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603 > stockmark/stockmark-2-100b-instruct > nvidia/nemotron-3-super-120b-a12b,1054603578,2,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,-1102.0,0,0.0,1,1.0,1,0.0,0.0
13,13,0,qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603 > stockmark/stockmark-2-100b-instruct > nvidia/nemotron-3-super-120b-a12b,1054603578,3,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,-1102.0,0,0.0,1,1.0,1,0.0,0.0
14,14,0,qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603 > stockmark/stockmark-2-100b-instruct,1833108307,0,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,-2004.0,0,0.0,1,1.0,1,0.0,0.0
14,14,0,qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603 > stockmark/stockmark-2-100b-instruct,1833108307,1,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,3996.0,0,1.0,1,1.0,1,0.0,0.0
14,14,0,qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603 > stockmark/stockmark-2-100b-instruct,1833108307,2,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,-2004.0,0,0.0,1,1.0,1,0.0,0.0
14,14,0,qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603 > stockmark/stockmark-2-100b-instruct,1833108307,3,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,12.0,0,0.0,1,1.0,1,0.0,0.0
15,15,0,qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b > stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603,1689717856,0,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,-900.0,0,0.0,1,1.0,1,0.0,0.0
15,15,0,qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b > stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603,1689717856,1,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,0.0,0,0.0,1,1.0,1,0.0,0.0
15,15,0,qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b > stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603,1689717856,2,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,1800.0,0,1.0,1,1.0,1,0.0,0.0
15,15,0,qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b > stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603,1689717856,3,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,-900.0,0,0.0,1,1.0,1,0.0,0.0
16,16,0,qwen/qwen3.5-122b-a10b > stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603 > nvidia/nemotron-3-super-120b-a12b,597673901,0,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,2798.0,0,1.0,1,1.0,1,0.0,0.0
16,16,0,qwen/qwen3.5-122b-a10b > stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603 > nvidia/nemotron-3-super-120b-a12b,597673901,1,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,-1402.0,0,0.0,1,1.0,1,0.0,0.0
16,16,0,qwen/qwen3.5-122b-a10b > stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603 > nvidia/nemotron-3-super-120b-a12b,597673901,2,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,6.0,0,0.0,1,1.0,1,0.0,0.0
16,16,0,qwen/qwen3.5-122b-a10b > stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603 > nvidia/nemotron-3-super-120b-a12b,597673901,3,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,-1402.0,0,0.0,1,1.0,1,0.0,0.0
17,17,0,qwen/qwen3.5-122b-a10b > stockmark/stockmark-2-100b-instruct > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603,2055665943,0,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,3.0,0,0.0,1,1.0,1,0.0,0.0
17,17,0,qwen/qwen3.5-122b-a10b > stockmark/stockmark-2-100b-instruct > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603,2055665943,1,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,-201.0,0,0.0,1,1.0,1,0.0,0.0
