session_id,layout_id,layout_repeat,layout,seed,seat,agent,model_id,strategy_id,strategy_label,prompt_sha256,factorial_block_id,profit,ruin,win_rate,total_hands,hands_survived,session_completed,early_exit_rate,showdown_frequency
12,12,0,nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603 > qwen/qwen3.5-122b-a10b > stockmark/stockmark-2-100b-instruct,615827681,3,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,0.0,0,0.0,1,1.0,1,0.0,0.0
13,13,1,nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603 > qwen/qwen3.5-122b-a10b > stockmark/stockmark-2-100b-instruct,1628068049,0,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,0.0,0,0.0,1,0.0,0,1.0,0.0
13,13,1,nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603 > qwen/qwen3.5-122b-a10b > stockmark/stockmark-2-100b-instruct,1628068049,1,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,-600.0,0,0.0,1,1.0,1,0.0,0.0
13,13,1,nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603 > qwen/qwen3.5-122b-a10b > stockmark/stockmark-2-100b-instruct,1628068049,2,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,-600.0,0,0.0,1,1.0,1,0.0,0.0
13,13,1,nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603 > qwen/qwen3.5-122b-a10b > stockmark/stockmark-2-100b-instruct,1628068049,3,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,1200.0,0,1.0,1,1.0,1,0.0,0.0
14,14,0,nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603 > stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b,1897570070,0,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,0.0,0,0.0,1,0.0,0,1.0,0.0
14,14,0,nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603 > stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b,1897570070,1,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,-2400.0,0,0.0,1,1.0,1,0.0,0.0
14,14,0,nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603 > stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b,1897570070,2,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,-2400.0,0,0.0,1,1.0,1,0.0,0.0
14,14,0,nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603 > stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b,1897570070,3,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,4800.0,0,1.0,1,1.0,1,0.0,0.0
15,15,1,nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603 > stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b,1820337847,0,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,0.0,0,0.0,1,0.0,0,1.0,0.0
15,15,1,nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603 > stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b,1820337847,1,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,-1700.0,0,0.0,1,1.0,1,0.0,0.0
15,15,1,nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603 > stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b,1820337847,2,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,-1700.0,0,0.0,1,1.0,1,0.0,0.0
15,15,1,nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603 > stockmark/stockmark-2-100b-instruct > qwen/qwen3.5-122b-a10b,1820337847,3,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,3400.0,0,1.0,1,1.0,1,0.0,0.0
16,16,0,nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603 > stockmark/stockmark-2-100b-instruct,1174254657,0,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,0.0,0,0.0,1,0.0,0,1.0,0.0
16,16,0,nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603 > stockmark/stockmark-2-100b-instruct,1174254657,1,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,2000.0,0,1.0,1,1.0,1,0.0,0.0
16,16,0,nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603 > stockmark/stockmark-2-100b-instruct,1174254657,2,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,-1000.0,0,0.0,1,1.0,1,0.0,0.0
16,16,0,nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603 > stockmark/stockmark-2-100b-instruct,1174254657,3,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,-1000.0,0,0.0,1,1.0,1,0.0,0.0
17,17,1,nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603 > stockmark/stockmark-2-100b-instruct,10929468,0,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,0.0,0,0.0,1,0.0,0,1.0,0.0
17,17,1,nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603 > stockmark/stockmark-2-100b-instruct,10929468,1,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,1600.0,0,1.0,1,1.0,1,0.0,0.0
