agent,mean_profit,cvar_5,cvar_5_tail_size,cvar_5_is_fallback,cvar_5_low_support,cvar_5_method,cvar_5_effective_sample_size,ruin_probability,ruin_event_count,variance,win_rate,profit_per_hand,sample_count,hands_survived,session_completed_rate,early_exit_rate,forced_gwang_sell_rate,showdown_frequency,proposal_rate,accept_rate,reject_rate,showdown_ev_gain,showdown_misplay_rate
mistralai__mistral-small-4-119b-2603,-399.5833333333333,-5033.333333333333,2,True,True,empirical_expected_shortfall,1.2000000000000002,0.0,0,2668341.8188405796,0.20833333333333334,-399.5833333333333,24,1.0,1.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0
nvidia__nemotron-3-super-120b-a12b,598.9166666666666,-2066.9999999999995,2,True,True,empirical_expected_shortfall,1.2000000000000002,0.0,0,7497914.688405797,0.4166666666666667,598.9166666666666,24,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
qwen__qwen3.5-122b-a10b,-196.08333333333334,-2167.333333333333,2,True,True,empirical_expected_shortfall,1.2000000000000002,0.0,0,1371755.2101449275,0.16666666666666666,-196.08333333333334,24,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
stockmark__stockmark-2-100b-instruct,-3.25,-4900.333333333333,2,True,True,empirical_expected_shortfall,1.2000000000000002,0.0,0,2779246.4565217393,0.20833333333333334,-3.25,24,1.0,1.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0
